round,date,main_1,main_2,main_3,main_4,main_5,main_6,bonus,second_prize_games,sales_amount_krw,price_per_game_krw,sold_lines,main_birthday_count,bonus_birthday_indicator,second_prize_tickets_json,second_prize_birthday_counts_json,x2,z2,share2_index,source_file,source_file_sha256
226,20070331,2,6,8,14,21,22,34,38,45145643000,1000,45145643,6,0,"[[6,8,14,21,22,34],[2,8,14,21,22,34],[2,6,14,21,22,34],[2,6,8,21,22,34],[2,6,8,14,22,34],[2,6,8,14,21,34]]","[5,5,5,5,5,5]",5,0.86666666666666625,1.142643599073337,downloads/official-1-1237/raw/api-0102.json,c282cece10f11d2db1f8b124ddaf9ad5d827456f0ecaafd8e458d24e4819a138
227,20070407,4,5,15,16,22,42,2,24,44444776000,1000,44444776,5,1,"[[2,5,15,16,22,42],[2,4,15,16,22,42],[2,4,5,16,22,42],[2,4,5,15,22,42],[2,4,5,15,16,42],[2,4,5,15,16,22]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.7330499314475114,downloads/official-1-1237/raw/api-0102.json,c282cece10f11d2db1f8b124ddaf9ad5d827456f0ecaafd8e458d24e4819a138
228,20070414,17,25,35,36,39,44,23,39,44764100000,1000,44764100,2,1,"[[23,25,35,36,39,44],[17,23,35,36,39,44],[17,23,25,36,39,44],[17,23,25,35,39,44],[17,23,25,35,36,44],[17,23,25,35,36,39]]","[2,2,3,3,3,3]",2.6666666666666665,-1.4666666666666672,1.1827086884355991,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
229,20070421,4,5,9,11,23,38,35,27,44762989000,1000,44762989,5,0,"[[5,9,11,23,35,38],[4,9,11,23,35,38],[4,5,11,23,35,38],[4,5,9,23,35,38],[4,5,9,11,35,38],[4,5,9,11,23,35]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.8188186450194378,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
230,20070428,5,11,14,29,32,33,12,25,44191351000,1000,44191351,4,1,"[[11,12,14,29,32,33],[5,12,14,29,32,33],[5,11,12,29,32,33],[5,11,12,14,32,33],[5,11,12,14,29,33],[5,11,12,14,29,32]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.76797267410991799,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
231,20070505,5,10,19,31,44,45,27,19,42355627000,1000,42355627,4,1,"[[10,19,27,31,44,45],[5,19,27,31,44,45],[5,10,27,31,44,45],[5,10,19,27,44,45],[5,10,19,27,31,45],[5,10,19,27,31,44]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.60895545236527837,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
232,20070512,8,9,10,12,24,44,35,18,43564632000,1000,43564632,5,0,"[[9,10,12,24,35,44],[8,10,12,24,35,44],[8,9,12,24,35,44],[8,9,10,24,35,44],[8,9,10,12,35,44],[8,9,10,12,24,35]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.56089490208479209,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
233,20070519,4,6,13,17,28,40,39,26,43516805000,1000,43516805,5,0,"[[6,13,17,28,39,40],[4,13,17,28,39,40],[4,6,17,28,39,40],[4,6,13,28,39,40],[4,6,13,17,39,40],[4,6,13,17,28,39]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.81107195254798692,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
234,20070526,13,21,22,24,26,37,4,23,42814085000,1000,42814085,5,1,"[[4,21,22,24,26,37],[4,13,22,24,26,37],[4,13,21,24,26,37],[4,13,21,22,26,37],[4,13,21,22,24,37],[4,13,21,22,24,26]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.72926304509368822,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
235,20070602,21,22,26,27,31,37,8,29,43347391000,1000,43347391,5,1,"[[8,22,26,27,31,37],[8,21,26,27,31,37],[8,21,22,27,31,37],[8,21,22,26,31,37],[8,21,22,26,27,37],[8,21,22,26,27,31]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.90819283679610618,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
236,20070609,1,4,8,13,37,39,7,41,42941871000,1000,42941871,4,1,"[[4,7,8,13,37,39],[1,7,8,13,37,39],[1,4,7,13,37,39],[1,4,7,8,37,39],[1,4,7,8,13,39],[1,4,7,8,13,37]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.2961221461449595,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
237,20070616,1,11,17,21,24,44,33,39,43358287000,1000,43358287,5,0,"[[11,17,21,24,33,44],[1,17,21,24,33,44],[1,11,21,24,33,44],[1,11,17,24,33,44],[1,11,17,21,33,44],[1,11,17,21,24,33]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,1.2210558502922406,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
238,20070623,2,4,15,28,31,34,35,29,42952477000,1000,42952477,5,0,"[[4,15,28,31,34,35],[2,15,28,31,34,35],[2,4,28,31,34,35],[2,4,15,31,34,35],[2,4,15,28,34,35],[2,4,15,28,31,35]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.91654295047989898,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
239,20070630,11,15,24,39,41,44,7,29,43296565000,1000,43296565,3,1,"[[7,15,24,39,41,44],[7,11,24,39,41,44],[7,11,15,39,41,44],[7,11,15,24,41,44],[7,11,15,24,39,44],[7,11,15,24,39,41]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.90925896777261661,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
240,20070707,6,10,16,40,41,43,21,28,43603443000,1000,43603443,3,1,"[[10,16,21,40,41,43],[6,16,21,40,41,43],[6,10,21,40,41,43],[6,10,16,21,41,43],[6,10,16,21,40,43],[6,10,16,21,40,41]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.87172657443587653,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
241,20070714,2,16,24,27,28,35,21,34,43246894000,1000,43246894,5,1,"[[16,21,24,27,28,35],[2,21,24,27,28,35],[2,16,21,27,28,35],[2,16,21,24,28,35],[2,16,21,24,27,35],[2,16,21,24,27,28]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.0672521360724772,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
242,20070721,4,19,20,21,32,34,43,36,42679760000,1000,42679760,4,0,"[[19,20,21,32,34,43],[4,20,21,32,34,43],[4,19,21,32,34,43],[4,19,20,32,34,43],[4,19,20,21,34,43],[4,19,20,21,32,43]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,1.1450476759944292,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
243,20070728,2,12,17,19,28,42,34,29,41304830000,1000,41304830,5,0,"[[12,17,19,28,34,42],[2,17,19,28,34,42],[2,12,19,28,34,42],[2,12,17,28,34,42],[2,12,17,19,34,42],[2,12,17,19,28,34]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.95310378955681452,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
244,20070804,13,16,25,36,37,38,19,25,39411047000,1000,39411047,3,1,"[[16,19,25,36,37,38],[13,19,25,36,37,38],[13,16,19,36,37,38],[13,16,19,25,37,38],[13,16,19,25,36,38],[13,16,19,25,36,37]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.86112277098347578,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
245,20070811,9,11,27,31,32,38,22,35,41854623000,1000,41854623,4,1,"[[11,22,27,31,32,38],[9,22,27,31,32,38],[9,11,22,31,32,38],[9,11,22,27,32,38],[9,11,22,27,31,38],[9,11,22,27,31,32]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.1351876231211067,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
246,20070818,13,18,21,23,26,39,15,26,41453154000,1000,41453154,5,1,"[[15,18,21,23,26,39],[13,15,21,23,26,39],[13,15,18,23,26,39],[13,15,18,21,26,39],[13,15,18,21,23,39],[13,15,18,21,23,26]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.85144932518283167,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
247,20070825,12,15,28,36,39,40,13,29,42231698000,1000,42231698,3,1,"[[13,15,28,36,39,40],[12,13,28,36,39,40],[12,13,15,36,39,40],[12,13,15,28,39,40],[12,13,15,28,36,40],[12,13,15,28,36,39]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.93218581928673572,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
248,20070901,3,8,17,23,38,45,13,23,42348403000,1000,42348403,4,1,"[[8,13,17,23,38,45],[3,13,17,23,38,45],[3,8,13,23,38,45],[3,8,13,17,38,45],[3,8,13,17,23,45],[3,8,13,17,23,38]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.73728234804981907,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
249,20070908,3,8,27,31,41,44,11,29,42539134000,1000,42539134,4,1,"[[8,11,27,31,41,44],[3,11,27,31,41,44],[3,8,11,31,41,44],[3,8,11,27,41,44],[3,8,11,27,31,44],[3,8,11,27,31,41]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.92544878793254226,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
250,20070915,19,23,30,37,43,45,38,17,42122808000,1000,42122808,3,0,"[[23,30,37,38,43,45],[19,30,37,38,43,45],[19,23,37,38,43,45],[19,23,30,38,43,45],[19,23,30,37,38,45],[19,23,30,37,38,43]]","[2,2,2,3,3,3]",2.5,-1.6333333333333337,0.54786637206142574,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
251,20070922,6,7,19,25,28,38,45,40,44493014000,1000,44493014,5,0,"[[7,19,25,28,38,45],[6,19,25,28,38,45],[6,7,25,28,38,45],[6,7,19,28,38,45],[6,7,19,25,38,45],[6,7,19,25,28,45]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,1.2204253009247699,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
252,20070929,14,23,26,31,39,45,28,24,41207920000,1000,41207920,4,1,"[[23,26,28,31,39,45],[14,26,28,31,39,45],[14,23,28,31,39,45],[14,23,26,28,39,45],[14,23,26,28,31,45],[14,23,26,28,31,39]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.79063053898376812,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
253,20071006,8,19,25,31,34,36,33,20,42309347000,1000,42309347,4,0,"[[19,25,31,33,34,36],[8,25,31,33,34,36],[8,19,31,33,34,36],[8,19,25,33,34,36],[8,19,25,31,33,36],[8,19,25,31,33,34]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.64170690225968274,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
254,20071013,1,5,19,20,24,30,27,33,42259113000,1000,42259113,6,1,"[[5,19,20,24,27,30],[1,19,20,24,27,30],[1,5,20,24,27,30],[1,5,19,24,27,30],[1,5,19,20,27,30],[1,5,19,20,24,27]]","[6,6,6,6,6,6]",6,1.8666666666666663,1.0600750186119619,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
255,20071020,1,5,6,24,27,42,32,13,41425341000,1000,41425341,5,0,"[[5,6,24,27,32,42],[1,6,24,27,32,42],[1,5,24,27,32,42],[1,5,6,27,32,42],[1,5,6,24,32,42],[1,5,6,24,27,32]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.42601049439762007,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
256,20071027,4,11,14,21,23,43,32,34,41996580000,1000,41996580,5,0,"[[11,14,21,23,32,43],[4,14,21,23,32,43],[4,11,21,23,32,43],[4,11,14,23,32,43],[4,11,14,21,32,43],[4,11,14,21,23,32]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,1.09902615879674,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
257,20071103,6,13,27,31,32,37,4,18,41433637000,1000,41433637,4,1,"[[4,13,27,31,32,37],[4,6,27,31,32,37],[4,6,13,31,32,37],[4,6,13,27,32,37],[4,6,13,27,31,37],[4,6,13,27,31,32]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.58974258040634953,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
258,20071110,14,27,30,31,38,40,17,28,41364428000,1000,41364428,4,1,"[[17,27,30,31,38,40],[14,17,30,31,38,40],[14,17,27,31,38,40],[14,17,27,30,38,40],[14,17,27,30,31,40],[14,17,27,30,31,38]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.91891225958690881,downloads/official-1-1237/raw/api-0098.json,532fc8f0932a5f8d961ac925c09f5ba136932a998af6697b61e0c30e4284d05d
259,20071117,4,5,14,35,42,45,34,25,40905570000,1000,40905570,3,0,"[[5,14,34,35,42,45],[4,14,34,35,42,45],[4,5,34,35,42,45],[4,5,14,34,42,45],[4,5,14,34,35,45],[4,5,14,34,35,42]]","[2,2,2,3,3,3]",2.5,-1.6333333333333337,0.8296608505883184,downloads/official-1-1237/raw/api-0098.json,532fc8f0932a5f8d961ac925c09f5ba136932a998af6697b61e0c30e4284d05d
260,20071124,7,12,15,24,37,40,43,26,40140211000,1000,40140211,4,0,"[[12,15,24,37,40,43],[7,15,24,37,40,43],[7,12,24,37,40,43],[7,12,15,37,40,43],[7,12,15,24,40,43],[7,12,15,24,37,43]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.87929931409677942,downloads/official-1-1237/raw/api-0098.json,532fc8f0932a5f8d961ac925c09f5ba136932a998af6697b61e0c30e4284d05d
261,20071201,6,11,16,18,31,43,2,32,41215041000,1000,41215041,5,1,"[[2,11,16,18,31,43],[2,6,16,18,31,43],[2,6,11,18,31,43],[2,6,11,16,31,43],[2,6,11,16,18,43],[2,6,11,16,18,31]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.0539919152330821,downloads/official-1-1237/raw/api-0098.json,532fc8f0932a5f8d961ac925c09f5ba136932a998af6697b61e0c30e4284d05d
262,20071208,9,12,24,25,29,31,36,21,39232234000,1000,39232234,6,0,"[[12,24,25,29,31,36],[9,24,25,29,31,36],[9,12,25,29,31,36],[9,12,24,29,31,36],[9,12,24,25,31,36],[9,12,24,25,29,36]]","[5,5,5,5,5,5]",5,0.86666666666666625,0.72663998690464582,downloads/official-1-1237/raw/api-0098.json,532fc8f0932a5f8d961ac925c09f5ba136932a998af6697b61e0c30e4284d05d
263,20071215,1,27,28,32,37,40,18,27,39677128000,1000,39677128,3,1,"[[18,27,28,32,37,40],[1,18,28,32,37,40],[1,18,27,32,37,40],[1,18,27,28,37,40],[1,18,27,28,32,40],[1,18,27,28,32,37]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.92377578336819133,downloads/official-1-1237/raw/api-0098.json,532fc8f0932a5f8d961ac925c09f5ba136932a998af6697b61e0c30e4284d05d
264,20071222,9,16,27,36,41,44,5,27,39783178000,1000,39783178,3,1,"[[5,16,27,36,41,44],[5,9,27,36,41,44],[5,9,16,36,41,44],[5,9,16,27,41,44],[5,9,16,27,36,44],[5,9,16,27,36,41]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.92131327467101798,downloads/official-1-1237/raw/api-0098.json,532fc8f0932a5f8d961ac925c09f5ba136932a998af6697b61e0c30e4284d05d
265,20071229,5,9,34,37,38,39,12,19,40913922000,1000,40913922,2,1,"[[9,12,34,37,38,39],[5,12,34,37,38,39],[5,9,12,37,38,39],[5,9,12,34,38,39],[5,9,12,34,37,39],[5,9,12,34,37,38]]","[2,2,3,3,3,3]",2.6666666666666665,-1.4666666666666672,0.6304135301426248,downloads/official-1-1237/raw/api-0098.json,532fc8f0932a5f8d961ac925c09f5ba136932a998af6697b61e0c30e4284d05d
266,20080105,3,4,9,11,22,42,37,36,41937067000,1000,41937067,5,0,"[[4,9,11,22,37,42],[3,9,11,22,37,42],[3,4,11,22,37,42],[3,4,9,22,37,42],[3,4,9,11,37,42],[3,4,9,11,22,37]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,1.1653261302226978,downloads/official-1-1237/raw/api-0098.json,532fc8f0932a5f8d961ac925c09f5ba136932a998af6697b61e0c30e4284d05d
267,20080112,7,8,24,34,36,41,1,28,41835853000,1000,41835853,3,1,"[[1,8,24,34,36,41],[1,7,24,34,36,41],[1,7,8,34,36,41],[1,7,8,24,36,41],[1,7,8,24,34,41],[1,7,8,24,34,36]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.90855754751791484,downloads/official-1-1237/raw/api-0098.json,532fc8f0932a5f8d961ac925c09f5ba136932a998af6697b61e0c30e4284d05d
268,20080119,3,10,19,24,32,45,12,35,41213802000,1000,41213802,4,1,"[[10,12,19,24,32,45],[3,12,19,24,32,45],[3,10,12,24,32,45],[3,10,12,19,32,45],[3,10,12,19,24,45],[3,10,12,19,24,32]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.1528383137280078,downloads/official-1-1237/raw/api-0097.json,c3fd81d6a88e007a2b46c6c484787f6a72d71837d11f9d273a0f3156a16a2228
269,20080126,5,18,20,36,42,43,32,22,41357619000,1000,41357619,3,0,"[[18,20,32,36,42,43],[5,20,32,36,42,43],[5,18,32,36,42,43],[5,18,20,32,42,43],[5,18,20,32,36,43],[5,18,20,32,36,42]]","[2,2,2,3,3,3]",2.5,-1.6333333333333337,0.72212135809849209,downloads/official-1-1237/raw/api-0097.json,c3fd81d6a88e007a2b46c6c484787f6a72d71837d11f9d273a0f3156a16a2228
270,20080202,5,9,12,20,21,26,27,32,41845351000,1000,41845351,6,1,"[[9,12,20,21,26,27],[5,12,20,21,26,27],[5,9,20,21,26,27],[5,9,12,21,26,27],[5,9,12,20,26,27],[5,9,12,20,21,27]]","[6,6,6,6,6,6]",6,1.8666666666666663,1.0381157992915391,downloads/official-1-1237/raw/api-0097.json,c3fd81d6a88e007a2b46c6c484787f6a72d71837d11f9d273a0f3156a16a2228
271,20080209,3,8,9,27,29,40,36,28,40879633000,1000,40879633,5,0,"[[8,9,27,29,36,40],[3,9,27,29,36,40],[3,8,27,29,36,40],[3,8,9,29,36,40],[3,8,9,27,36,40],[3,8,9,27,29,36]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.92980971722520112,downloads/official-1-1237/raw/api-0097.json,c3fd81d6a88e007a2b46c6c484787f6a72d71837d11f9d273a0f3156a16a2228
272,20080216,7,9,12,27,39,43,28,39,43310674000,1000,43310674,4,1,"[[9,12,27,28,39,43],[7,12,27,28,39,43],[7,9,27,28,39,43],[7,9,12,28,39,43],[7,9,12,27,28,43],[7,9,12,27,28,39]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.2223982014225869,downloads/official-1-1237/raw/api-0097.json,c3fd81d6a88e007a2b46c6c484787f6a72d71837d11f9d273a0f3156a16a2228
273,20080223,1,8,24,31,34,44,6,21,42816211000,1000,42816211,4,1,"[[6,8,24,31,34,44],[1,6,24,31,34,44],[1,6,8,31,34,44],[1,6,8,24,34,44],[1,6,8,24,31,44],[1,6,8,24,31,34]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.66581580513978689,downloads/official-1-1237/raw/api-0097.json,c3fd81d6a88e007a2b46c6c484787f6a72d71837d11f9d273a0f3156a16a2228
274,20080301,13,14,15,26,35,39,25,37,42631711000,1000,42631711,4,1,"[[14,15,25,26,35,39],[13,15,25,26,35,39],[13,14,25,26,35,39],[13,14,15,25,35,39],[13,14,15,25,26,39],[13,14,15,25,26,35]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.1781809554863985,downloads/official-1-1237/raw/api-0097.json,c3fd81d6a88e007a2b46c6c484787f6a72d71837d11f9d273a0f3156a16a2228
275,20080308,14,19,20,35,38,40,26,19,42329813000,1000,42329813,3,1,"[[19,20,26,35,38,40],[14,20,26,35,38,40],[14,19,26,35,38,40],[14,19,20,26,38,40],[14,19,20,26,35,40],[14,19,20,26,35,38]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.60932681181464232,downloads/official-1-1237/raw/api-0097.json,c3fd81d6a88e007a2b46c6c484787f6a72d71837d11f9d273a0f3156a16a2228
276,20080315,4,15,21,33,39,41,25,31,42567610000,1000,42567610,3,1,"[[15,21,25,33,39,41],[4,21,25,33,39,41],[4,15,25,33,39,41],[4,15,21,25,39,41],[4,15,21,25,33,41],[4,15,21,25,33,39]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.98861105897183332,downloads/official-1-1237/raw/api-0097.json,c3fd81d6a88e007a2b46c6c484787f6a72d71837d11f9d273a0f3156a16a2228
277,20080322,10,12,13,15,25,29,20,31,41868708000,1000,41868708,6,1,"[[12,13,15,20,25,29],[10,13,15,20,25,29],[10,12,15,20,25,29],[10,12,13,20,25,29],[10,12,13,15,20,29],[10,12,13,15,20,25]]","[6,6,6,6,6,6]",6,1.8666666666666663,1.0051136519426394,downloads/official-1-1237/raw/api-0097.json,c3fd81d6a88e007a2b46c6c484787f6a72d71837d11f9d273a0f3156a16a2228
278,20080329,3,11,37,39,41,43,13,27,41088180000,1000,41088180,2,1,"[[11,13,37,39,41,43],[3,13,37,39,41,43],[3,11,13,39,41,43],[3,11,13,37,41,43],[3,11,13,37,39,43],[3,11,13,37,39,41]]","[2,2,3,3,3,3]",2.6666666666666665,-1.4666666666666672,0.89205143669055187,downloads/official-1-1237/raw/api-0096.json,fec099b74388bb7bbd029417cb23d7a913d61e2bce87d09599dd1c5c428925d1
279,20080405,7,16,31,36,37,38,11,27,41130542000,1000,41130542,3,1,"[[11,16,31,36,37,38],[7,11,31,36,37,38],[7,11,16,36,37,38],[7,11,16,31,37,38],[7,11,16,31,36,38],[7,11,16,31,36,37]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.89113267702623511,downloads/official-1-1237/raw/api-0096.json,fec099b74388bb7bbd029417cb23d7a913d61e2bce87d09599dd1c5c428925d1
280,20080412,10,11,23,24,36,37,35,27,40673999000,1000,40673999,4,0,"[[11,23,24,35,36,37],[10,23,24,35,36,37],[10,11,24,35,36,37],[10,11,23,35,36,37],[10,11,23,24,35,37],[10,11,23,24,35,36]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.90113514532957528,downloads/official-1-1237/raw/api-0096.json,fec099b74388bb7bbd029417cb23d7a913d61e2bce87d09599dd1c5c428925d1
281,20080419,1,3,4,6,14,41,12,37,40800514000,1000,40800514,5,1,"[[3,4,6,12,14,41],[1,4,6,12,14,41],[1,3,6,12,14,41],[1,3,4,12,14,41],[1,3,4,6,12,41],[1,3,4,6,12,14]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.2310597361592062,downloads/official-1-1237/raw/api-0096.json,fec099b74388bb7bbd029417cb23d7a913d61e2bce87d09599dd1c5c428925d1
282,20080426,2,5,10,18,31,32,30,32,41051175000,1000,41051175,5,1,"[[5,10,18,30,31,32],[2,10,18,30,31,32],[2,5,18,30,31,32],[2,5,10,30,31,32],[2,5,10,18,30,32],[2,5,10,18,30,31]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.0581991867467861,downloads/official-1-1237/raw/api-0096.json,fec099b74388bb7bbd029417cb23d7a913d61e2bce87d09599dd1c5c428925d1
283,20080503,6,8,18,31,38,45,42,24,40133316000,1000,40133316,4,0,"[[8,18,31,38,42,45],[6,18,31,38,42,45],[6,8,31,38,42,45],[6,8,18,38,42,45],[6,8,18,31,42,45],[6,8,18,31,38,42]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.81180035061144706,downloads/official-1-1237/raw/api-0096.json,fec099b74388bb7bbd029417cb23d7a913d61e2bce87d09599dd1c5c428925d1
284,20080510,2,7,15,24,30,45,28,14,39773403000,1000,39773403,5,1,"[[7,15,24,28,30,45],[2,15,24,28,30,45],[2,7,24,28,30,45],[2,7,15,28,30,45],[2,7,15,24,28,45],[2,7,15,24,28,30]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.47783540171304928,downloads/official-1-1237/raw/api-0096.json,fec099b74388bb7bbd029417cb23d7a913d61e2bce87d09599dd1c5c428925d1
285,20080517,13,33,37,40,41,45,2,26,40364871000,1000,40364871,1,1,"[[2,33,37,40,41,45],[2,13,37,40,41,45],[2,13,33,40,41,45],[2,13,33,37,41,45],[2,13,33,37,40,45],[2,13,33,37,40,41]]","[1,2,2,2,2,2]",1.8333333333333333,-2.3000000000000007,0.8744053709474261,downloads/official-1-1237/raw/api-0096.json,fec099b74388bb7bbd029417cb23d7a913d61e2bce87d09599dd1c5c428925d1
286,20080524,1,15,19,40,42,44,17,27,40944483000,1000,40944483,3,1,"[[15,17,19,40,42,44],[1,17,19,40,42,44],[1,15,17,40,42,44],[1,15,17,19,42,44],[1,15,17,19,40,44],[1,15,17,19,40,42]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.89518214212156499,downloads/official-1-1237/raw/api-0096.json,fec099b74388bb7bbd029417cb23d7a913d61e2bce87d09599dd1c5c428925d1
