round,date,main_1,main_2,main_3,main_4,main_5,main_6,bonus,k1,k2,k3,total_sales_krw,price_per_game_krw,sold_lines,source_file,source_file_sha256
482,20120225,1,10,16,24,25,35,43,7,30,1639,56201452000,1000,56201452,downloads/official-1-1237/raw/api-0076.json,d4d8104c753a6c01cb7c7376be5fedaa3aaa88311221eae5a3af24e9de3d9a5f
483,20120303,12,15,19,22,28,34,5,5,53,1886,55582659000,1000,55582659,downloads/official-1-1237/raw/api-0076.json,d4d8104c753a6c01cb7c7376be5fedaa3aaa88311221eae5a3af24e9de3d9a5f
484,20120310,1,3,27,28,32,45,11,6,32,1343,55885979000,1000,55885979,downloads/official-1-1237/raw/api-0076.json,d4d8104c753a6c01cb7c7376be5fedaa3aaa88311221eae5a3af24e9de3d9a5f
485,20120317,17,22,26,27,36,39,20,9,33,1406,55692878000,1000,55692878,downloads/official-1-1237/raw/api-0076.json,d4d8104c753a6c01cb7c7376be5fedaa3aaa88311221eae5a3af24e9de3d9a5f
486,20120324,1,2,23,25,38,40,43,13,29,1501,54540823000,1000,54540823,downloads/official-1-1237/raw/api-0076.json,d4d8104c753a6c01cb7c7376be5fedaa3aaa88311221eae5a3af24e9de3d9a5f
487,20120331,4,8,25,27,37,41,21,8,46,1587,55276503000,1000,55276503,downloads/official-1-1237/raw/api-0076.json,d4d8104c753a6c01cb7c7376be5fedaa3aaa88311221eae5a3af24e9de3d9a5f
488,20120407,2,8,17,30,31,38,25,10,33,1345,54213092000,1000,54213092,downloads/official-1-1237/raw/api-0075.json,76aaa5c52e9e2a5abbf13c10394901cec51db0f6d31e0784c68abf42aa0aba72
489,20120414,2,4,8,15,20,27,11,6,52,1538,53558490000,1000,53558490,downloads/official-1-1237/raw/api-0075.json,76aaa5c52e9e2a5abbf13c10394901cec51db0f6d31e0784c68abf42aa0aba72
490,20120421,2,7,26,29,40,43,42,7,29,1357,52590121000,1000,52590121,downloads/official-1-1237/raw/api-0075.json,76aaa5c52e9e2a5abbf13c10394901cec51db0f6d31e0784c68abf42aa0aba72
491,20120428,8,17,35,36,39,42,4,4,31,1360,53413874000,1000,53413874,downloads/official-1-1237/raw/api-0075.json,76aaa5c52e9e2a5abbf13c10394901cec51db0f6d31e0784c68abf42aa0aba72
492,20120505,22,27,31,35,37,40,42,5,40,1434,51693454000,1000,51693454,downloads/official-1-1237/raw/api-0075.json,76aaa5c52e9e2a5abbf13c10394901cec51db0f6d31e0784c68abf42aa0aba72
493,20120512,20,22,26,33,36,37,25,9,27,1342,53231838000,1000,53231838,downloads/official-1-1237/raw/api-0075.json,76aaa5c52e9e2a5abbf13c10394901cec51db0f6d31e0784c68abf42aa0aba72
494,20120519,5,7,8,15,30,43,22,12,40,1539,53321589000,1000,53321589,downloads/official-1-1237/raw/api-0075.json,76aaa5c52e9e2a5abbf13c10394901cec51db0f6d31e0784c68abf42aa0aba72
495,20120526,4,13,22,27,34,44,6,6,44,1568,53645960000,1000,53645960,downloads/official-1-1237/raw/api-0075.json,76aaa5c52e9e2a5abbf13c10394901cec51db0f6d31e0784c68abf42aa0aba72
496,20120602,4,13,20,29,36,41,39,4,46,1389,52915804000,1000,52915804,downloads/official-1-1237/raw/api-0075.json,76aaa5c52e9e2a5abbf13c10394901cec51db0f6d31e0784c68abf42aa0aba72
497,20120609,19,20,23,24,43,44,13,6,30,1148,52411585000,1000,52411585,downloads/official-1-1237/raw/api-0075.json,76aaa5c52e9e2a5abbf13c10394901cec51db0f6d31e0784c68abf42aa0aba72
498,20120616,13,14,24,32,39,41,3,4,35,1334,52851253000,1000,52851253,downloads/official-1-1237/raw/api-0074.json,1366252aafe5afd05cc09a63920f2da45260331326f7f73dd88fa17f8ad2ca92
499,20120623,5,20,23,27,35,40,43,3,46,1514,52767632000,1000,52767632,downloads/official-1-1237/raw/api-0074.json,1366252aafe5afd05cc09a63920f2da45260331326f7f73dd88fa17f8ad2ca92
500,20120630,3,4,12,20,24,34,41,9,68,1831,54012267000,1000,54012267,downloads/official-1-1237/raw/api-0074.json,1366252aafe5afd05cc09a63920f2da45260331326f7f73dd88fa17f8ad2ca92
501,20120707,1,4,10,17,31,42,2,4,61,1639,52717711000,1000,52717711,downloads/official-1-1237/raw/api-0074.json,1366252aafe5afd05cc09a63920f2da45260331326f7f73dd88fa17f8ad2ca92
502,20120714,6,22,28,32,34,40,26,6,31,1482,54000640000,1000,54000640,downloads/official-1-1237/raw/api-0074.json,1366252aafe5afd05cc09a63920f2da45260331326f7f73dd88fa17f8ad2ca92
503,20120721,1,5,27,30,34,36,40,7,42,1292,53572205000,1000,53572205,downloads/official-1-1237/raw/api-0074.json,1366252aafe5afd05cc09a63920f2da45260331326f7f73dd88fa17f8ad2ca92
504,20120728,6,14,22,26,43,44,31,9,29,1294,51787037000,1000,51787037,downloads/official-1-1237/raw/api-0074.json,1366252aafe5afd05cc09a63920f2da45260331326f7f73dd88fa17f8ad2ca92
505,20120804,7,20,22,25,38,40,44,6,38,1440,49103223000,1000,49103223,downloads/official-1-1237/raw/api-0074.json,1366252aafe5afd05cc09a63920f2da45260331326f7f73dd88fa17f8ad2ca92
506,20120811,6,9,11,22,24,30,31,3,33,1588,52363311000,1000,52363311,downloads/official-1-1237/raw/api-0074.json,1366252aafe5afd05cc09a63920f2da45260331326f7f73dd88fa17f8ad2ca92
507,20120818,12,13,32,33,40,41,4,9,29,1473,53638773000,1000,53638773,downloads/official-1-1237/raw/api-0074.json,1366252aafe5afd05cc09a63920f2da45260331326f7f73dd88fa17f8ad2ca92
508,20120825,5,27,31,34,35,43,37,8,31,1596,54010391000,1000,54010391,downloads/official-1-1237/raw/api-0073.json,47b73afb91a5d7f56d3e94f864050898b268b72a53e99cfdffae8dce323357aa
509,20120901,12,25,29,35,42,43,24,5,34,1228,53390358000,1000,53390358,downloads/official-1-1237/raw/api-0073.json,47b73afb91a5d7f56d3e94f864050898b268b72a53e99cfdffae8dce323357aa
510,20120908,12,29,32,33,39,40,42,5,25,1319,53964992000,1000,53964992,downloads/official-1-1237/raw/api-0073.json,47b73afb91a5d7f56d3e94f864050898b268b72a53e99cfdffae8dce323357aa
511,20120915,3,7,14,23,26,42,24,6,37,1524,53970308000,1000,53970308,downloads/official-1-1237/raw/api-0073.json,47b73afb91a5d7f56d3e94f864050898b268b72a53e99cfdffae8dce323357aa
512,20120922,4,5,9,13,26,27,1,13,52,1682,54017801000,1000,54017801,downloads/official-1-1237/raw/api-0073.json,47b73afb91a5d7f56d3e94f864050898b268b72a53e99cfdffae8dce323357aa
513,20120929,5,8,21,23,27,33,12,3,54,1626,58317548000,1000,58317548,downloads/official-1-1237/raw/api-0073.json,47b73afb91a5d7f56d3e94f864050898b268b72a53e99cfdffae8dce323357aa
514,20121006,1,15,20,26,35,42,9,3,36,1362,54452404000,1000,54452404,downloads/official-1-1237/raw/api-0073.json,47b73afb91a5d7f56d3e94f864050898b268b72a53e99cfdffae8dce323357aa
515,20121013,2,11,12,15,23,37,8,1,35,1450,55258935000,1000,55258935,downloads/official-1-1237/raw/api-0073.json,47b73afb91a5d7f56d3e94f864050898b268b72a53e99cfdffae8dce323357aa
516,20121020,2,8,23,41,43,44,30,11,32,1338,56385762000,1000,56385762,downloads/official-1-1237/raw/api-0073.json,47b73afb91a5d7f56d3e94f864050898b268b72a53e99cfdffae8dce323357aa
517,20121027,1,9,12,28,36,41,10,5,40,1493,54468223000,1000,54468223,downloads/official-1-1237/raw/api-0073.json,47b73afb91a5d7f56d3e94f864050898b268b72a53e99cfdffae8dce323357aa
518,20121103,14,23,30,32,34,38,6,6,34,1349,55321566000,1000,55321566,downloads/official-1-1237/raw/api-0072.json,09ee635a659380e30582183c20a4674d9b87312ef5df6b41ef303df710b5a8f4
519,20121110,6,8,13,16,30,43,3,7,32,1357,55614206000,1000,55614206,downloads/official-1-1237/raw/api-0072.json,09ee635a659380e30582183c20a4674d9b87312ef5df6b41ef303df710b5a8f4
520,20121117,4,22,27,28,38,40,1,6,37,1627,55003797000,1000,55003797,downloads/official-1-1237/raw/api-0072.json,09ee635a659380e30582183c20a4674d9b87312ef5df6b41ef303df710b5a8f4
521,20121124,3,7,18,29,32,36,19,8,53,1612,56185373000,1000,56185373,downloads/official-1-1237/raw/api-0072.json,09ee635a659380e30582183c20a4674d9b87312ef5df6b41ef303df710b5a8f4
522,20121201,4,5,13,14,37,41,11,6,39,1495,57053378000,1000,57053378,downloads/official-1-1237/raw/api-0072.json,09ee635a659380e30582183c20a4674d9b87312ef5df6b41ef303df710b5a8f4
523,20121208,1,4,37,38,40,45,7,7,43,1557,53678449000,1000,53678449,downloads/official-1-1237/raw/api-0072.json,09ee635a659380e30582183c20a4674d9b87312ef5df6b41ef303df710b5a8f4
524,20121215,10,11,29,38,41,45,21,4,36,1338,55662103000,1000,55662103,downloads/official-1-1237/raw/api-0072.json,09ee635a659380e30582183c20a4674d9b87312ef5df6b41ef303df710b5a8f4
525,20121222,11,23,26,29,39,44,22,9,41,1543,55566007000,1000,55566007,downloads/official-1-1237/raw/api-0072.json,09ee635a659380e30582183c20a4674d9b87312ef5df6b41ef303df710b5a8f4
526,20121229,7,14,17,20,35,39,31,9,49,1539,56527807000,1000,56527807,downloads/official-1-1237/raw/api-0072.json,09ee635a659380e30582183c20a4674d9b87312ef5df6b41ef303df710b5a8f4
527,20130105,1,12,22,32,33,42,38,13,29,1967,56985634000,1000,56985634,downloads/official-1-1237/raw/api-0072.json,09ee635a659380e30582183c20a4674d9b87312ef5df6b41ef303df710b5a8f4
528,20130112,5,17,25,31,39,40,10,11,86,1811,57548541000,1000,57548541,downloads/official-1-1237/raw/api-0071.json,3ca4416aa266703009f80d841d45be213f9cf46faeedffef4459646c2a40acb1
529,20130119,18,20,24,27,31,42,39,8,33,1502,57645779000,1000,57645779,downloads/official-1-1237/raw/api-0071.json,3ca4416aa266703009f80d841d45be213f9cf46faeedffef4459646c2a40acb1
530,20130126,16,23,27,29,33,41,22,11,40,1449,56241083000,1000,56241083,downloads/official-1-1237/raw/api-0071.json,3ca4416aa266703009f80d841d45be213f9cf46faeedffef4459646c2a40acb1
531,20130202,1,5,9,21,27,35,45,9,42,1618,57567064000,1000,57567064,downloads/official-1-1237/raw/api-0071.json,3ca4416aa266703009f80d841d45be213f9cf46faeedffef4459646c2a40acb1
532,20130209,16,17,23,24,29,44,3,7,26,1480,61687384000,1000,61687384,downloads/official-1-1237/raw/api-0071.json,3ca4416aa266703009f80d841d45be213f9cf46faeedffef4459646c2a40acb1
533,20130216,9,14,15,17,31,33,23,8,44,1517,59275357000,1000,59275357,downloads/official-1-1237/raw/api-0071.json,3ca4416aa266703009f80d841d45be213f9cf46faeedffef4459646c2a40acb1
534,20130223,10,24,26,29,37,38,32,1,55,1537,59227462000,1000,59227462,downloads/official-1-1237/raw/api-0071.json,3ca4416aa266703009f80d841d45be213f9cf46faeedffef4459646c2a40acb1
535,20130302,11,12,14,15,18,39,34,3,31,1512,60523884000,1000,60523884,downloads/official-1-1237/raw/api-0071.json,3ca4416aa266703009f80d841d45be213f9cf46faeedffef4459646c2a40acb1
536,20130309,7,8,18,32,37,43,12,11,40,1676,59763469000,1000,59763469,downloads/official-1-1237/raw/api-0071.json,3ca4416aa266703009f80d841d45be213f9cf46faeedffef4459646c2a40acb1
537,20130316,12,23,26,30,36,43,11,7,35,1444,59453323000,1000,59453323,downloads/official-1-1237/raw/api-0071.json,3ca4416aa266703009f80d841d45be213f9cf46faeedffef4459646c2a40acb1
538,20130323,6,10,18,31,32,34,11,3,48,1724,59233373000,1000,59233373,downloads/official-1-1237/raw/api-0070.json,5a01ed952baff9cfb40b2c649d7086027616a8e66fa273b317abef0774633064
539,20130330,3,19,22,31,42,43,26,9,42,1519,59168870000,1000,59168870,downloads/official-1-1237/raw/api-0070.json,5a01ed952baff9cfb40b2c649d7086027616a8e66fa273b317abef0774633064
540,20130406,3,12,13,15,34,36,14,7,26,1409,56739658000,1000,56739658,downloads/official-1-1237/raw/api-0070.json,5a01ed952baff9cfb40b2c649d7086027616a8e66fa273b317abef0774633064
541,20130413,8,13,26,28,32,34,43,11,40,1444,57087047000,1000,57087047,downloads/official-1-1237/raw/api-0070.json,5a01ed952baff9cfb40b2c649d7086027616a8e66fa273b317abef0774633064
542,20130420,5,6,19,26,41,45,34,6,26,1456,56949161000,1000,56949161,downloads/official-1-1237/raw/api-0070.json,5a01ed952baff9cfb40b2c649d7086027616a8e66fa273b317abef0774633064
543,20130427,13,18,26,31,34,44,12,12,47,1968,56570245000,1000,56570245,downloads/official-1-1237/raw/api-0070.json,5a01ed952baff9cfb40b2c649d7086027616a8e66fa273b317abef0774633064
544,20130504,5,17,21,25,36,44,10,13,47,1527,56056189000,1000,56056189,downloads/official-1-1237/raw/api-0070.json,5a01ed952baff9cfb40b2c649d7086027616a8e66fa273b317abef0774633064
545,20130511,4,24,25,27,34,35,2,11,42,1497,55967171000,1000,55967171,downloads/official-1-1237/raw/api-0070.json,5a01ed952baff9cfb40b2c649d7086027616a8e66fa273b317abef0774633064
546,20130518,8,17,20,27,37,43,6,30,55,3110,56713166000,1000,56713166,downloads/official-1-1237/raw/api-0070.json,5a01ed952baff9cfb40b2c649d7086027616a8e66fa273b317abef0774633064
547,20130525,6,7,15,22,34,39,28,5,54,1548,57968466000,1000,57968466,downloads/official-1-1237/raw/api-0070.json,5a01ed952baff9cfb40b2c649d7086027616a8e66fa273b317abef0774633064
548,20130601,1,12,13,21,32,45,14,8,46,1646,57771827000,1000,57771827,downloads/official-1-1237/raw/api-0069.json,8e57007921044b66daeb06c35627e25b311a9dea56c586fa80e2d4f6ecd6268a
549,20130608,29,31,35,38,40,44,17,8,35,1487,56864611000,1000,56864611,downloads/official-1-1237/raw/api-0069.json,8e57007921044b66daeb06c35627e25b311a9dea56c586fa80e2d4f6ecd6268a
