target_round,source_round,source_main6,pair_completions,vote_counts,candidate_count,candidates_ordered,source_member_candidate_count_r,source_target_intersection_c,research_A,research_B,leftovers,candidate_hit_count,A_exact_hit_count,B_exact_hit_count,future_leakage_flag
1023,1022,5 6 11 29 42 45,5-6>28;5-11>23;5-29>8;5-42>43;5-45>40;6-11>16;6-29>7;6-42>45;6-45>42;11-29>2;11-42>40;11-45>37;29-42>25;29-45>16;42-45>6,16:2 40:2 2:1 6:1 7:1 8:1 23:1 25:1 28:1 37:1 42:1 43:1 45:1,2,16 40,0,1,,,,1,,,0
1024,1023,10 14 16 18 29 35,10-14>27;10-16>7;10-18>11;10-29>3;10-35>45;14-16>3;14-18>7;14-29>44;14-35>38;16-18>32;16-29>45;16-35>24;18-29>31;18-35>22;29-35>26,3:2 7:2 45:2 11:1 22:1 24:1 26:1 27:1 31:1 32:1 38:1 44:1,3,3 7 45,0,1,3 7 45,,,0,0,,0
1025,1024,9 18 20 22 38 44,9-18>12;9-20>1;9-22>5;9-38>40;9-44>34;18-20>34;18-22>35;18-38>28;18-44>25;20-22>36;20-38>26;20-44>23;22-38>24;22-44>21;38-44>11,34:2 1:1 5:1 11:1 12:1 21:1 23:1 24:1 25:1 26:1 28:1 35:1 36:1 40:1,1,34,0,2,,,,0,,,0
1026,1025,8 9 20 25 29 33,8-9>16;8-20>2;8-25>12;8-29>5;8-33>43;9-20>1;9-25>11;9-29>4;9-33>45;20-25>45;20-29>32;20-33>16;25-29>42;25-33>26;29-33>22,16:2 45:2 1:1 2:1 4:1 5:1 11:1 12:1 22:1 26:1 32:1 42:1 43:1,2,16 45,0,0,,,,0,,,0
1027,1026,5 12 13 31 32 41,5-12>16;5-13>24;5-31>39;5-32>38;5-41>44;12-13>20;12-31>38;12-32>37;12-41>43;13-31>40;13-32>39;13-41>45;31-32>9;31-41>6;32-41>14,38:2 39:2 6:1 9:1 14:1 16:1 20:1 24:1 37:1 40:1 43:1 44:1 45:1,2,38 39,0,0,,,,1,,,0
1028,1027,14 16 27 35 39 45,14-16>3;14-27>10;14-35>38;14-39>34;14-45>43;16-27>44;16-35>24;16-39>17;16-45>29;27-35>28;27-39>21;27-45>18;35-39>7;35-45>10;39-45>12,10:2 3:1 7:1 12:1 17:1 18:1 21:1 24:1 28:1 29:1 34:1 38:1 43:1 44:1,1,10,0,1,,,,0,,,0
1029,1028,5 7 12 13 18 35,5-7>21;5-12>16;5-13>24;5-18>1;5-35>20;7-12>17;7-13>25;7-18>14;7-35>39;12-13>20;12-18>9;12-35>34;13-18>8;13-35>36;18-35>22,20:2 1:1 8:1 9:1 14:1 16:1 17:1 21:1 22:1 24:1 25:1 34:1 36:1 39:1,1,20,0,1,,,,0,,,0
1030,1029,12 30 32 37 39 41,12-30>3;12-32>37;12-37>32;12-39>45;12-41>43;30-32>19;30-37>29;30-39>18;30-41>22;32-37>12;32-39>13;32-41>14;37-39>8;37-41>9;39-41>10,3:1 8:1 9:1 10:1 12:1 13:1 14:1 18:1 19:1 22:1 29:1 32:1 37:1 43:1 45:1,0,,0,0,,,,0,,,0
1031,1030,2 5 11 17 24 29,2-5>26;2-11>29;2-17>32;2-24>1;2-29>11;5-11>23;5-17>14;5-24>13;5-29>8;11-17>8;11-24>7;11-29>2;17-24>43;17-29>38;24-29>34,8:2 1:1 2:1 7:1 11:1 13:1 14:1 23:1 26:1 29:1 32:1 34:1 38:1 43:1,1,8,0,0,,,,0,,,0
1032,1031,6 7 22 32 35 36,6-7>29;6-22>8;6-32>40;6-35>37;6-36>21;7-22>37;7-32>42;7-35>39;7-36>38;22-32>27;22-35>18;22-36>20;32-35>11;32-36>4;35-36>13,37:2 4:1 8:1 11:1 13:1 18:1 20:1 21:1 27:1 29:1 38:1 39:1 40:1 42:1,1,37,0,2,,,,0,,,0
1033,1032,1 6 12 19 36 42,1-6>26;1-12>29;1-19>7;1-36>41;1-42>35;6-12>24;6-19>2;6-36>21;6-42>45;12-19>11;12-36>33;12-42>27;19-36>23;19-42>20;36-42>9,2:1 7:1 9:1 11:1 20:1 21:1 23:1 24:1 26:1 27:1 29:1 33:1 35:1 41:1 45:1,0,,0,0,,,,0,,,0
1034,1033,3 11 15 20 35 44,3-11>22;3-15>24;3-20>7;3-35>31;3-44>37;11-15>28;11-20>14;11-35>32;11-44>38;15-20>10;15-35>40;15-44>31;20-35>5;20-44>23;35-44>2,31:2 2:1 5:1 7:1 10:1 14:1 22:1 23:1 24:1 28:1 32:1 37:1 38:1 40:1,1,31,0,0,,,,1,,,0
1035,1034,26 31 32 33 38 40,26-31>21;26-32>23;26-33>25;26-38>20;26-40>24;31-32>9;31-33>2;31-38>12;31-40>13;32-33>10;32-38>5;32-40>6;33-38>13;33-40>14;38-40>9,9:2 13:2 2:1 5:1 6:1 10:1 12:1 14:1 20:1 21:1 23:1 24:1 25:1,2,9 13,0,0,,,,1,,,0
1036,1035,9 14 34 35 41 42,9-14>19;9-34>44;9-35>43;9-41>37;9-42>36;14-34>39;14-35>38;14-41>32;14-42>31;34-35>12;34-41>15;34-42>8;35-41>8;35-42>1;41-42>4,8:2 1:1 4:1 12:1 15:1 19:1 31:1 32:1 36:1 37:1 38:1 39:1 43:1 44:1,1,8,0,1,,,,0,,,0
1037,1036,2 5 22 32 34 45,2-5>26;2-22>12;2-32>17;2-34>45;2-45>34;5-22>9;5-32>38;5-34>36;5-45>40;22-32>27;22-34>16;22-45>23;32-34>3;32-45>1;34-45>2,1:1 2:1 3:1 9:1 12:1 16:1 17:1 23:1 26:1 27:1 34:1 36:1 38:1 40:1 45:1,0,,0,2,,,,0,,,0
1038,1037,2 14 15 22 27 33,2-14>23;2-15>16;2-22>12;2-27>7;2-33>31;14-15>22;14-22>15;14-27>10;14-33>40;15-22>14;15-27>9;15-33>42;22-27>32;22-33>29;27-33>24,7:1 9:1 10:1 12:1 14:1 15:1 16:1 22:1 23:1 24:1 29:1 31:1 32:1 40:1 42:1,0,,0,1,,,,0,,,0
1039,1038,7 16 24 27 37 44,7-16>10;7-24>11;7-27>2;7-37>22;7-44>45;16-24>35;16-27>44;16-37>28;16-44>27;24-27>33;24-37>20;24-44>19;27-37>17;27-44>16;37-44>3,2:1 3:1 10:1 11:1 16:1 17:1 19:1 20:1 22:1 27:1 28:1 33:1 35:1 44:1 45:1,0,,0,0,,,,0,,,0
1040,1039,2 3 6 19 36 39,2-3>25;2-6>19;2-19>6;2-36>43;2-39>40;3-6>27;3-19>5;3-36>45;3-39>42;6-19>2;6-36>21;6-39>33;19-36>23;19-39>29;36-39>15,2:1 5:1 6:1 15:1 19:1 21:1 23:1 25:1 27:1 29:1 33:1 40:1 42:1 43:1 45:1,0,,0,1,,,,0,,,0
1041,1040,8 16 26 29 31 36,8-16>9;8-26>14;8-29>5;8-31>45;8-36>40;16-26>36;16-29>45;16-31>1;16-36>26;26-29>35;26-31>21;26-36>16;29-31>18;29-36>28;31-36>11,45:2 1:1 5:1 9:1 11:1 14:1 16:1 18:1 21:1 26:1 28:1 35:1 36:1 40:1,1,45,0,0,,,,0,,,0
1042,1041,6 7 9 11 17 18,6-7>29;6-9>30;6-11>16;6-17>13;6-18>15;7-9>23;7-11>24;7-17>12;7-18>14;9-11>25;9-17>10;9-18>12;11-17>8;11-18>10;17-18>40,10:2 12:2 8:1 13:1 14:1 15:1 16:1 23:1 24:1 25:1 29:1 30:1 40:1,2,10 12,0,0,,,,0,,,0
1043,1042,5 14 15 23 34 43,5-14>17;5-15>25;5-23>11;5-34>36;5-43>42;14-15>22;14-23>2;14-34>39;14-43>45;15-23>1;15-34>41;15-43>32;23-34>30;23-43>18;34-43>1,1:2 2:1 11:1 17:1 18:1 22:1 25:1 30:1 32:1 36:1 39:1 41:1 42:1 45:1,1,1,0,1,,,,0,,,0
1044,1043,3 5 12 22 26 31,3-5>19;3-12>30;3-22>11;3-26>4;3-31>35;5-12>16;5-22>9;5-26>2;5-31>39;12-22>2;12-26>10;12-31>38;22-26>39;22-31>25;26-31>21,2:2 39:2 4:1 9:1 10:1 11:1 16:1 19:1 21:1 25:1 30:1 35:1 38:1,2,2 39,0,2,,,,0,,,0
1045,1044,12 17 20 26 28 36,12-17>7;12-20>13;12-26>10;12-28>14;12-36>33;17-20>41;17-26>44;17-28>45;17-36>25;20-26>38;20-28>39;20-36>22;26-28>42;26-36>16;28-36>29,7:1 10:1 13:1 14:1 16:1 22:1 25:1 29:1 33:1 38:1 39:1 41:1 42:1 44:1 45:1,0,,0,0,,,,0,,,0
1046,1045,6 14 15 19 21 41,6-14>25;6-15>18;6-19>2;6-21>36;6-41>31;14-15>22;14-19>9;14-21>13;14-41>32;15-19>8;15-21>12;15-41>34;19-21>35;19-41>18;21-41>16,18:2 2:1 8:1 9:1 12:1 13:1 16:1 22:1 25:1 31:1 32:1 34:1 35:1 36:1,1,18,0,0,,,,0,,,0
1047,1046,7 16 25 29 35 36,7-16>10;7-25>13;7-29>6;7-35>39;7-36>38;16-25>43;16-29>45;16-35>24;16-36>26;25-29>42;25-35>30;25-36>17;29-35>26;29-36>28;35-36>13,13:2 26:2 6:1 10:1 17:1 24:1 28:1 30:1 38:1 39:1 42:1 43:1 45:1,2,13 26,0,0,,,,0,,,0
1048,1047,2 20 33 40 42 44,2-20>8;2-33>31;2-40>39;2-42>37;2-44>35;20-33>16;20-40>30;20-42>19;20-44>23;33-40>14;33-42>15;33-44>1;40-42>11;40-44>12;42-44>13,1:1 8:1 11:1 12:1 13:1 14:1 15:1 16:1 19:1 23:1 30:1 31:1 35:1 37:1 39:1,0,,0,0,,,,0,,,0
1049,1048,6 12 17 21 32 39,6-12>24;6-17>13;6-21>36;6-32>40;6-39>33;12-17>7;12-21>15;12-32>37;12-39>45;17-21>34;17-32>2;17-39>16;21-32>28;21-39>27;32-39>13,13:2 2:1 7:1 15:1 16:1 24:1 27:1 28:1 33:1 34:1 36:1 37:1 40:1 45:1,1,13,0,1,,,,1,,,0
1050,1049,3 5 13 20 21 37,3-5>19;3-13>23;3-20>7;3-21>9;3-37>44;5-13>24;5-20>35;5-21>7;5-37>33;13-20>12;13-21>14;13-37>34;20-21>43;20-37>24;21-37>23,7:2 23:2 24:2 9:1 12:1 14:1 19:1 33:1 34:1 35:1 43:1 44:1,3,7 23 24,0,0,7 23 24,,,0,0,,0
1051,1050,6 12 31 35 38 43,6-12>24;6-31>41;6-35>37;6-38>34;6-43>44;12-31>38;12-35>34;12-38>31;12-43>41;31-35>3;31-38>12;31-43>7;35-38>14;35-43>9;38-43>3,3:2 34:2 41:2 7:1 9:1 12:1 14:1 24:1 31:1 37:1 38:1 44:1,3,3 34 41,0,1,3 34 41,,,0,0,,0
1052,1051,21 26 30 32 33 35,21-26>31;21-30>33;21-32>28;21-33>30;21-35>19;26-30>43;26-32>23;26-33>25;26-35>29;30-32>19;30-33>21;30-35>25;32-33>10;32-35>11;33-35>4,19:2 25:2 4:1 10:1 11:1 21:1 23:1 28:1 29:1 30:1 31:1 33:1 43:1,2,19 25,0,2,,,,0,,,0
1053,1052,5 17 26 27 35 38,5-17>14;5-26>2;5-27>4;5-35>20;5-38>32;17-26>44;17-27>37;17-35>23;17-38>29;26-27>34;26-35>29;26-38>20;27-35>28;27-38>19;35-38>14,14:2 20:2 29:2 2:1 4:1 19:1 23:1 28:1 32:1 34:1 37:1 44:1,3,14 20 29,0,1,14 20 29,,,1,1,,0
1054,1053,22 26 29 30 34 45,22-26>39;22-29>33;22-30>41;22-34>16;22-45>23;26-29>35;26-30>43;26-34>27;26-45>19;29-30>37;29-34>24;29-45>16;30-34>23;30-45>15;34-45>2,16:2 23:2 2:1 15:1 19:1 24:1 27:1 33:1 35:1 37:1 39:1 41:1 43:1,2,16 23,0,2,,,,0,,,0
1055,1054,14 19 27 28 30 45,14-19>9;14-27>10;14-28>12;14-30>1;14-45>43;19-27>38;19-28>31;19-30>32;19-45>26;27-28>35;27-30>36;27-45>18;28-30>44;28-45>17;30-45>15,1:1 9:1 10:1 12:1 15:1 17:1 18:1 26:1 31:1 32:1 35:1 36:1 38:1 43:1 44:1,0,,0,1,,,,0,,,0
1056,1055,4 7 12 14 22 33,4-7>28;4-12>23;4-14>24;4-22>10;4-33>35;7-12>17;7-14>18;7-22>37;7-33>41;12-14>28;12-22>2;12-33>36;14-22>15;14-33>40;22-33>29,28:2 2:1 10:1 15:1 17:1 18:1 23:1 24:1 29:1 35:1 36:1 37:1 40:1 41:1,1,28,0,0,,,,0,,,0
1057,1056,13 20 24 32 36 45,13-20>12;13-24>5;13-32>39;13-36>35;13-45>41;20-24>37;20-32>29;20-36>22;20-45>25;24-32>25;24-36>18;24-45>21;32-36>4;32-45>1;36-45>3,25:2 1:1 3:1 4:1 5:1 12:1 18:1 21:1 22:1 29:1 35:1 37:1 39:1 41:1,1,25,0,2,,,,0,,,0
1058,1057,8 13 19 27 40 45,8-13>18;8-19>15;8-27>1;8-40>36;8-45>31;13-19>10;13-27>11;13-40>31;13-45>41;19-27>38;19-40>16;19-45>26;27-40>23;27-45>18;40-45>5,18:2 31:2 1:1 5:1 10:1 11:1 15:1 16:1 23:1 26:1 36:1 38:1 41:1,2,18 31,0,1,,,,0,,,0
1059,1058,11 23 25 30 32 40,11-23>5;11-25>9;11-30>4;11-32>35;11-40>42;23-25>39;23-30>34;23-32>26;23-40>27;25-30>35;25-32>24;25-40>10;30-32>19;30-40>20;32-40>6,35:2 4:1 5:1 6:1 9:1 10:1 19:1 20:1 24:1 26:1 27:1 34:1 39:1 42:1,1,35,0,2,,,,0,,,0
1060,1059,7 10 22 25 34 40,7-10>16;7-22>37;7-25>13;7-34>40;7-40>34;10-22>4;10-25>40;10-34>31;10-40>25;22-25>31;22-34>16;22-40>28;25-34>28;25-40>10;34-40>7,16:2 28:2 31:2 40:2 4:1 7:1 10:1 13:1 25:1 34:1 37:1,4,16 28 31 40,1,1,16 28 31,,40,0,0,,0
1061,1060,3 10 24 33 38 45,3-10>29;3-24>15;3-33>18;3-38>43;3-45>36;10-24>8;10-33>32;10-38>42;10-45>35;24-33>27;24-38>22;24-45>21;33-38>13;33-45>9;38-45>4,4:1 8:1 9:1 13:1 15:1 18:1 21:1 22:1 27:1 29:1 32:1 35:1 36:1 42:1 43:1,0,,0,2,,,,0,,,0
1062,1061,4 24 27 35 37 45,4-24>14;4-27>5;4-35>33;4-37>31;4-45>38;24-27>33;24-35>16;24-37>20;24-45>21;27-35>28;27-37>17;27-45>18;35-37>6;35-45>10;37-45>11,33:2 5:1 6:1 10:1 11:1 14:1 16:1 17:1 18:1 20:1 21:1 28:1 31:1 38:1,1,33,0,1,,,,0,,,0
1063,1062,20 31 32 40 41 45,20-31>27;20-32>29;20-40>30;20-41>17;20-45>25;31-32>9;31-40>13;31-41>6;31-45>8;32-40>6;32-41>14;32-45>1;40-41>3;40-45>5;41-45>13,6:2 13:2 1:1 3:1 5:1 8:1 9:1 14:1 17:1 25:1 27:1 29:1 30:1,2,6 13,0,0,,,,1,,,0
1064,1063,3 6 22 23 24 38,3-6>27;3-22>11;3-23>13;3-24>15;3-38>43;6-22>8;6-23>10;6-24>12;6-38>34;22-23>45;22-24>38;22-38>24;23-24>31;23-38>8;24-38>22,8:2 10:1 11:1 12:1 13:1 15:1 22:1 24:1 27:1 31:1 34:1 38:1 43:1 45:1,1,8,0,3,,,,0,,,0
1065,1064,3 6 9 18 22 35,3-6>27;3-9>21;3-18>33;3-22>11;3-35>31;6-9>30;6-18>15;6-22>8;6-35>37;9-18>12;9-22>5;9-35>43;18-22>35;18-35>22;22-35>18,5:1 8:1 11:1 12:1 15:1 18:1 21:1 22:1 27:1 30:1 31:1 33:1 35:1 37:1 43:1,0,,0,2,,,,0,,,0
1066,1065,3 18 19 23 32 45,3-18>33;3-19>5;3-23>13;3-32>34;3-45>36;18-19>41;18-23>43;18-32>16;18-45>27;19-23>36;19-32>30;19-45>26;23-32>26;23-45>22;32-45>1,26:2 36:2 1:1 5:1 13:1 16:1 22:1 27:1 30:1 33:1 34:1 41:1 43:1,2,26 36,0,2,,,,0,,,0
1067,1066,6 11 16 19 21 32,6-11>16;6-16>11;6-19>2;6-21>36;6-32>40;11-16>6;11-19>12;11-21>1;11-32>35;16-19>40;16-21>41;16-32>18;19-21>35;19-32>30;21-32>28,35:2 40:2 1:1 2:1 6:1 11:1 12:1 16:1 18:1 28:1 30:1 36:1 41:1,2,35 40,0,1,,,,0,,,0
1068,1067,7 10 19 23 28 33,7-10>16;7-19>1;7-23>9;7-28>4;7-33>41;10-19>13;10-23>6;10-28>1;10-33>32;19-23>36;19-28>31;19-33>17;23-28>33;23-33>28;28-33>23,1:2 4:1 6:1 9:1 13:1 16:1 17:1 23:1 28:1 31:1 32:1 33:1 36:1 41:1,1,1,0,3,,,,0,,,0
1069,1068,4 7 19 26 33 35,4-7>28;4-19>34;4-26>3;4-33>35;4-35>33;7-19>1;7-26>15;7-33>41;7-35>39;19-26>45;19-33>17;19-35>21;26-33>25;26-35>29;33-35>4,1:1 3:1 4:1 15:1 17:1 21:1 25:1 28:1 29:1 33:1 34:1 35:1 39:1 41:1 45:1,0,,0,0,,,,0,,,0
1070,1069,1 10 18 22 28 31,1-10>28;1-18>5;1-22>13;1-28>10;1-31>16;10-18>11;10-22>4;10-28>1;10-31>34;18-22>35;18-28>38;18-31>29;22-28>40;22-31>25;28-31>19,1:1 4:1 5:1 10:1 11:1 13:1 16:1 19:1 25:1 28:1 29:1 34:1 35:1 38:1 40:1,0,,0,1,,,,0,,,0
1071,1070,3 6 14 22 30 41,3-6>27;3-14>16;3-22>11;3-30>12;3-41>40;6-14>25;6-22>8;6-30>9;6-41>31;14-22>15;14-30>1;14-41>32;22-30>41;22-41>30;30-41>22,1:1 8:1 9:1 11:1 12:1 15:1 16:1 22:1 25:1 27:1 30:1 31:1 32:1 40:1 41:1,0,,0,1,,,,0,,,0
1072,1071,1 2 11 21 30 35,1-2>24;1-11>21;1-21>11;1-30>14;1-35>42;2-11>29;2-21>10;2-30>13;2-35>44;11-21>1;11-30>4;11-35>32;21-30>33;21-35>19;30-35>25,1:1 4:1 10:1 11:1 13:1 14:1 19:1 21:1 24:1 25:1 29:1 32:1 33:1 42:1 44:1,0,,0,0,,,,0,,,0
1073,1072,16 18 20 23 32 43,16-18>32;16-20>33;16-23>42;16-32>18;16-43>25;18-20>34;18-23>43;18-32>16;18-43>23;20-23>44;20-32>29;20-43>21;23-32>26;23-43>18;32-43>15,18:2 15:1 16:1 21:1 23:1 25:1 26:1 29:1 32:1 33:1 34:1 42:1 43:1 44:1,1,18,1,2,,,,1,,,0
1074,1073,6 18 28 30 32 38,6-18>15;6-28>5;6-30>9;6-32>40;6-38>34;18-28>38;18-30>39;18-32>16;18-38>28;28-30>44;28-32>21;28-38>18;30-32>19;30-38>16;32-38>5,5:2 16:2 9:1 15:1 18:1 19:1 21:1 28:1 34:1 38:1 39:1 40:1 44:1,2,5 16,0,2,,,,0,,,0
1075,1074,1 6 20 27 28 41,1-6>26;1-20>9;1-27>8;1-28>10;1-41>36;6-20>4;6-27>3;6-28>5;6-41>31;20-27>31;20-28>39;20-41>17;27-28>35;27-41>25;28-41>24,31:2 3:1 4:1 5:1 8:1 9:1 10:1 17:1 24:1 25:1 26:1 35:1 36:1 39:1,1,31,0,1,,,,0,,,0
1076,1075,1 23 24 35 44 45,1-23>15;1-24>2;1-35>42;1-44>33;1-45>32;23-24>31;23-35>17;23-44>20;23-45>22;24-35>16;24-44>19;24-45>21;35-44>2;35-45>10;44-45>7,2:2 7:1 10:1 15:1 16:1 17:1 19:1 20:1 21:1 22:1 31:1 32:1 33:1 42:1,1,2,0,0,,,,0,,,0
1077,1076,3 7 9 33 36 37,3-7>20;3-9>21;3-33>18;3-36>45;3-37>44;7-9>23;7-33>41;7-36>38;7-37>22;9-33>45;9-36>42;9-37>41;33-36>12;33-37>5;36-37>14,41:2 45:2 5:1 12:1 14:1 18:1 20:1 21:1 22:1 23:1 38:1 42:1 44:1,2,41 45,0,0,,,,0,,,0
1078,1077,4 8 17 30 40 43,4-8>21;4-17>15;4-30>11;4-40>43;4-43>40;8-17>11;8-30>7;8-40>36;8-43>33;17-30>31;17-40>18;17-43>24;30-40>20;30-43>26;40-43>4,11:2 4:1 7:1 15:1 18:1 20:1 21:1 24:1 26:1 31:1 33:1 36:1 40:1 43:1,1,11,0,0,,,,1,,,0
1079,1078,6 10 11 14 36 38,6-10>23;6-11>16;6-14>25;6-36>21;6-38>34;10-11>18;10-14>27;10-36>44;10-38>42;11-14>20;11-36>31;11-38>44;14-36>37;14-38>35;36-38>7,44:2 7:1 16:1 18:1 20:1 21:1 23:1 25:1 27:1 31:1 34:1 35:1 37:1 42:1,1,44,0,0,,,,0,,,0
1080,1079,4 8 18 24 37 45,4-8>21;4-18>2;4-24>14;4-37>31;4-45>38;8-18>13;8-24>10;8-37>39;8-45>31;18-24>36;18-37>26;18-45>27;24-37>20;24-45>21;37-45>11,21:2 31:2 2:1 10:1 11:1 13:1 14:1 20:1 26:1 27:1 36:1 38:1 39:1,2,21 31,0,0,,,,1,,,0
1081,1080,13 16 23 31 36 44,13-16>4;13-23>3;13-31>40;13-36>35;13-44>42;16-23>42;16-31>1;16-36>26;16-44>27;23-31>24;23-36>19;23-44>20;31-36>11;31-44>15;36-44>10,42:2 1:1 3:1 4:1 10:1 11:1 15:1 19:1 20:1 24:1 26:1 27:1 35:1 40:1,1,42,0,2,,,,0,,,0
1082,1081,1 9 16 23 24 38,1-9>20;1-16>31;1-23>15;1-24>2;1-38>39;9-16>8;9-23>7;9-24>39;9-38>40;16-23>42;16-24>35;16-38>30;23-24>31;23-38>8;24-38>22,8:2 31:2 39:2 2:1 7:1 15:1 20:1 22:1 30:1 35:1 40:1 42:1,3,8 31 39,0,0,8 31 39,,,0,0,,0
1083,1082,21 26 27 32 34 42,21-26>31;21-27>39;21-32>28;21-34>17;21-42>18;26-27>34;26-32>23;26-34>27;26-42>28;27-32>22;27-34>26;27-42>12;32-34>3;32-42>7;34-42>8,28:2 3:1 7:1 8:1 12:1 17:1 18:1 22:1 23:1 26:1 27:1 31:1 34:1 39:1,1,28,0,0,,,,0,,,0
1084,1083,3 7 14 15 22 38,3-7>20;3-14>16;3-15>24;3-22>11;3-38>43;7-14>18;7-15>26;7-22>37;7-38>36;14-15>22;14-22>15;14-38>35;15-22>14;15-38>37;22-38>24,24:2 37:2 11:1 14:1 15:1 16:1 18:1 20:1 22:1 26:1 35:1 36:1 43:1,2,24 37,0,0,,,,0,,,0
1085,1084,8 12 13 29 33 42,8-12>25;8-13>18;8-29>5;8-33>43;8-42>34;12-13>20;12-29>1;12-33>36;12-42>27;13-29>15;13-33>38;13-42>44;29-33>22;29-42>25;33-42>15,15:2 25:2 1:1 5:1 18:1 20:1 22:1 27:1 34:1 36:1 38:1 43:1 44:1,2,15 25,0,0,,,,0,,,0
1086,1085,4 7 17 18 38 44,4-7>28;4-17>15;4-18>2;4-38>45;4-44>39;7-17>12;7-18>14;7-38>36;7-44>45;17-18>40;17-38>29;17-44>26;18-38>28;18-44>25;38-44>11,28:2 45:2 2:1 11:1 12:1 14:1 15:1 25:1 26:1 29:1 36:1 39:1 40:1,2,28 45,0,0,,,,0,,,0
1087,1086,11 16 25 27 35 36,11-16>6;11-25>9;11-27>13;11-35>32;11-36>31;16-25>43;16-27>44;16-35>24;16-36>26;25-27>41;25-35>30;25-36>17;27-35>28;27-36>30;35-36>13,13:2 30:2 6:1 9:1 17:1 24:1 26:1 28:1 31:1 32:1 41:1 43:1 44:1,2,13 30,0,0,,,,1,,,0
1088,1087,13 14 18 21 34 44,13-14>21;13-18>8;13-21>14;13-34>37;13-44>42;14-18>7;14-21>13;14-34>39;14-44>29;18-21>42;18-34>20;18-44>25;21-34>17;21-44>22;34-44>9,42:2 7:1 8:1 9:1 13:1 14:1 17:1 20:1 21:1 22:1 25:1 29:1 37:1 39:1,1,42,0,2,,,,0,,,0
1089,1088,11 21 22 30 39 44,11-21>1;11-22>3;11-30>4;11-39>43;11-44>38;21-22>44;21-30>33;21-39>27;21-44>22;22-30>41;22-39>26;22-44>21;30-39>18;30-44>28;39-44>4,4:2 1:1 3:1 18:1 21:1 22:1 26:1 27:1 28:1 33:1 38:1 41:1 43:1 44:1,1,4,0,0,,,,1,,,0
1090,1089,4 18 31 37 42 43,4-18>2;4-31>37;4-37>31;4-42>41;4-43>40;18-31>29;18-37>26;18-42>21;18-43>23;31-37>4;31-42>14;31-43>7;37-42>2;37-43>10;42-43>5,2:2 4:1 5:1 7:1 10:1 14:1 21:1 23:1 26:1 29:1 31:1 37:1 40:1 41:1,1,2,0,0,,,,0,,,0
1091,1090,12 19 21 29 40 45,12-19>11;12-21>15;12-29>1;12-40>44;12-45>39;19-21>35;19-29>39;19-40>16;19-45>26;21-29>40;21-40>29;21-45>24;29-40>21;29-45>16;40-45>5,16:2 39:2 1:1 5:1 11:1 15:1 21:1 24:1 26:1 29:1 35:1 40:1 44:1,2,16 39,0,0,,,,0,,,0
1092,1091,6 20 23 24 28 30,6-20>4;6-23>10;6-24>12;6-28>5;6-30>9;20-23>44;20-24>37;20-28>39;20-30>40;23-24>31;23-28>33;23-30>34;24-28>41;24-30>42;28-30>44,44:2 4:1 5:1 9:1 10:1 12:1 31:1 33:1 34:1 37:1 39:1 40:1 41:1 42:1,1,44,0,0,,,,0,,,0
1093,1092,7 18 19 26 33 45,7-18>14;7-19>1;7-26>15;7-33>41;7-45>44;18-19>41;18-26>37;18-33>3;18-45>27;19-26>45;19-33>17;19-45>26;26-33>25;26-45>19;33-45>9,41:2 1:1 3:1 9:1 14:1 15:1 17:1 19:1 25:1 26:1 27:1 37:1 44:1 45:1,1,41,0,0,,,,0,,,0
1094,1093,10 17 22 30 35 43,10-17>9;10-22>4;10-30>5;10-35>45;10-43>37;17-22>42;17-30>31;17-35>23;17-43>24;22-30>41;22-35>18;22-43>19;30-35>25;30-43>26;35-43>9,9:2 4:1 5:1 18:1 19:1 23:1 24:1 25:1 26:1 31:1 37:1 41:1 42:1 45:1,1,9,0,1,,,,0,,,0
1095,1094,6 7 15 22 26 40,6-7>29;6-15>18;6-22>8;6-26>1;6-40>32;7-15>26;7-22>37;7-26>15;7-40>34;15-22>14;15-26>7;15-40>35;22-26>39;22-40>28;26-40>24,1:1 7:1 8:1 14:1 15:1 18:1 24:1 26:1 28:1 29:1 32:1 34:1 35:1 37:1 39:1,0,,0,1,,,,0,,,0
1096,1095,8 14 28 29 34 40,8-14>26;8-28>3;8-29>5;8-34>42;8-40>36;14-28>12;14-29>44;14-34>39;14-40>33;28-29>36;28-34>25;28-40>22;29-34>24;29-40>21;34-40>7,36:2 3:1 5:1 7:1 12:1 21:1 22:1 24:1 25:1 26:1 33:1 39:1 42:1 44:1,1,36,0,0,,,,0,,,0
1097,1096,1 12 16 19 23 43,1-12>29;1-16>31;1-19>7;1-23>15;1-43>34;12-16>5;12-19>11;12-23>4;12-43>41;16-19>40;16-23>42;16-43>25;19-23>36;19-43>22;23-43>18,4:1 5:1 7:1 11:1 15:1 18:1 22:1 25:1 29:1 31:1 34:1 36:1 40:1 41:1 42:1,0,,0,0,,,,0,,,0
1098,1097,14 33 34 35 37 40,14-33>40;14-34>39;14-35>38;14-37>36;14-40>33;33-34>11;33-35>4;33-37>5;33-40>14;34-35>12;34-37>13;34-40>7;35-37>6;35-40>15;37-40>1,1:1 4:1 5:1 6:1 7:1 11:1 12:1 13:1 14:1 15:1 33:1 36:1 38:1 39:1 40:1,0,,0,0,,,,0,,,0
